"sessionId","shipName","class","eventName","startGMTDate","endGMTDate","duration","distance","aftDraft","fwdDraft","midDraft","TRIM","displacement","beaufortScale","seaCondition","beaufortScaleDesc","seaConditionDesc","speed","speedGps","Porto","decLatitude","decLongitude"
42100001627,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-02 13:05:00","2022-05-02 13:15:00",0.17,,,,,,,,,,,,,,,
42100001629,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-02 13:15:00","2022-05-02 15:30:00",2.25,20.00,6.00,4.60,5.30,1.40,8245.11,3,,"3 - Gentle breeze","3 - Slight",8.89,8.89,,-23.0980000,-43.2866667
42100001634,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-02 15:30:00","2022-05-03 15:00:00",23.50,308.00,6.00,4.60,5.30,1.40,8245.11,4,,"4 - Moderate breeze","4 - Moderate",13.11,13.11,,-26.2690000,-47.1661667
42100001636,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-03 15:00:00","2022-05-04 15:00:00",24.00,255.00,6.00,4.60,5.30,1.40,8245.11,6,,"6 - Strong breeze","7 - High",10.63,10.63,,-28.4885000,-48.1063333
42100001638,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-04 15:00:00","2022-05-05 15:00:00",24.00,237.00,6.00,4.60,5.30,1.40,8245.11,5,,"5 - Fresh breeze","7 - High",9.88,9.88,,-30.5998333,-50.2190000
42100001640,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-05 15:00:00","2022-05-06 15:00:00",24.00,319.00,6.00,4.60,5.30,1.40,8245.11,5,,"5 - Fresh breeze","4 - Moderate",13.29,13.29,,-34.9358333,-53.7736667
42100001642,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-06 15:00:00","2022-05-07 15:00:00",24.00,295.00,6.00,4.60,5.30,1.40,8245.11,5,,"5 - Fresh breeze","4 - Moderate",12.29,12.29,,-38.5435000,-57.9343333
42100001644,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-07 15:00:00","2022-05-08 06:00:00",15.00,173.00,6.00,4.60,5.30,1.40,8245.11,6,,"6 - Strong breeze","5 - Rough",11.53,11.53,,-39.5723333,-61.0813333
42100001650,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-08 06:00:00","2022-05-08 10:30:00",4.50,45.00,6.00,4.60,5.30,1.40,8245.11,5,,"5 - Fresh breeze","4 - Moderate",10.00,10.00,,-39.2835000,-61.5026667
42100001652,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-08 10:30:00","2022-05-08 10:45:00",0.25,,,,,,,,,,,,,,,
42100001654,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-08 10:45:00","2022-05-08 15:20:00",4.58,,,,,,,,,,,,,,,
42100001656,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-08 15:20:00","2022-05-08 15:30:00",0.17,,,,,,,,,,,,,,,
42100001658,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-08 15:30:00","2022-05-08 21:45:00",6.25,40.00,6.00,4.60,5.30,1.40,8245.11,5,,"5 - Fresh breeze","0 - Calm (glassy)",6.40,6.40,,-38.7828333,-62.3103333
42100001660,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-08 21:45:00","2022-05-08 23:15:00",1.50,,,,,,,,,,,,,,,
42100001662,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-08 23:15:00","2022-05-10 15:15:00",40.00,,,,,,,,,,,,,,,
42100001664,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-10 15:15:00","2022-05-10 15:25:00",0.17,,,,,,,,,,,,,,,
42100001666,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-10 15:25:00","2022-05-10 21:00:00",5.58,60.00,6.10,5.30,5.70,0.80,9009.79,5,,"5 - Fresh breeze","4 - Moderate",10.75,10.75,,-39.3658333,-61.3260000
42100001670,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-10 21:00:00","2022-05-11 21:00:00",24.00,299.00,6.10,5.30,5.70,0.80,9009.79,5,,"5 - Fresh breeze","3 - Slight",12.46,12.46,,-37.0461667,-56.1103333
42100001672,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-11 21:00:00","2022-05-12 10:30:00",13.50,162.00,6.10,5.30,5.70,0.80,9009.79,4,,"4 - Moderate breeze","3 - Slight",12.00,12.00,,-35.0603333,-55.9928333
42100001678,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-12 10:30:00","2022-05-12 13:00:00",2.50,32.00,6.10,5.30,5.70,0.80,9009.79,3,,"3 - Gentle breeze","0 - Calm (glassy)",12.80,12.80,,-34.8801667,-56.2320000
42100001680,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-12 13:00:00","2022-05-12 13:40:00",0.67,,,,,,,,,,,,,,,
42100001682,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-12 13:40:00","2022-05-16 00:30:00",82.83,,,,,,,,,,,,,,,
42100001684,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-16 00:30:00","2022-05-16 00:40:00",0.17,,,,,,,,,,,,,,,
42100001686,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-16 00:40:00","2022-05-16 04:35:00",3.92,18.00,5.40,3.60,4.50,1.80,6817.58,7,,"7 - High wind, moderate gale, near gale","7 - High",4.60,4.60,,-35.0453333,-56.0633333
42100001688,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-16 04:35:00","2022-05-16 04:45:00",0.17,,,,,,,,,,,,,,,
42100001690,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-16 04:45:00","2022-05-18 15:10:00",58.42,,,,,,,,,,,,,,,
42100001692,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-18 15:10:00","2022-05-18 15:30:00",0.33,,,,,,,,,,,,,,,
42100001694,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-18 15:30:00","2022-05-18 18:05:00",2.58,18.00,5.30,4.30,4.80,1.00,7329.99,4,,"4 - Moderate breeze","5 - Rough",6.97,6.97,,-34.9036667,-56.2226667
42100001702,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-18 18:05:00","2022-05-18 18:55:00",0.83,,,,,,,,,,,,,,,
42100001713,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-18 18:55:00","2022-05-19 00:35:00",5.67,,,,,,,,,,,,,,,
42100001715,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-19 00:35:00","2022-05-19 00:45:00",0.17,,,,,,,,,,,,,,,
42100001717,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-19 00:45:00","2022-05-19 05:30:00",4.75,51.00,5.40,4.40,4.90,1.00,7500.80,5,,"5 - Fresh breeze","4 - Moderate",10.74,10.74,,-35.0621667,-55.3196667
42100001722,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-19 05:30:00","2022-05-20 05:30:00",24.00,248.00,5.40,4.40,4.90,1.00,7500.80,6,,"6 - Strong breeze","4 - Moderate",10.33,10.33,,-32.5083333,-52.1103333
42100001724,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-20 05:30:00","2022-05-21 05:30:00",24.00,292.00,5.40,4.40,4.90,1.00,7500.80,3,,"3 - Gentle breeze","3 - Slight",12.17,12.17,,-28.4310000,-48.5575000
42100001726,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-21 05:30:00","2022-05-22 05:30:00",24.00,300.00,5.40,4.40,4.90,1.00,7500.80,3,,"3 - Gentle breeze","3 - Slight",12.50,12.50,,-24.8151667,-44.7186667
42100001728,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-22 05:30:00","2022-05-23 05:30:00",24.00,300.00,5.60,4.60,5.10,1.00,7862.77,4,,"4 - Moderate breeze","4 - Moderate",12.50,12.50,,-21.7290000,-40.5605000
42100001730,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-23 05:30:00","2022-05-23 15:00:00",9.50,114.00,5.60,4.60,5.10,1.00,7862.77,3,,"3 - Gentle breeze","1 - Calm (rippled)",12.00,12.00,,-19.8420000,-40.0181667
42100001748,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-23 15:00:00","2022-05-23 16:40:00",1.67,6.00,6.00,4.60,5.30,1.40,8245.11,2,,"2 - Light breeze","0 - Calm (glassy)",3.60,3.60,,-19.8453333,-40.0556667
42100001750,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-23 16:40:00","2022-05-23 18:30:00",1.83,,,,,,,,,,,,,,,
42100001752,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-23 18:30:00","2022-05-27 21:00:00",98.50,,,,,,,,,,,,,,,
42100001754,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-27 21:00:00","2022-05-27 21:20:00",0.33,,,,,,,,,,,,,,,
42100001756,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-27 21:20:00","2022-05-27 22:00:00",0.67,7.00,6.30,5.10,5.70,1.20,9009.79,4,,"4 - Moderate breeze","2 - Smooth (wavelets)",10.50,10.50,,-19.8875000,-40.0258333
42100001760,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-27 22:00:00","2022-05-28 19:00:00",21.00,287.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","3 - Slight",13.67,13.67,,-23.0561667,-42.9930000
42100001766,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-28 19:00:00","2022-05-28 20:10:00",1.17,8.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","3 - Slight",6.86,6.86,,,
42100001768,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-28 20:10:00","2022-05-28 20:20:00",0.17,,,,,,,,,,,,,,,
42100001770,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-28 20:20:00","2022-05-29 08:30:00",12.17,,,,,,,,,,,,,,,
42100001772,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-29 08:30:00","2022-05-29 08:40:00",0.17,,,,,,,,,,,,,,,
42100001774,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-05-29 08:40:00","2022-05-29 11:10:00",2.50,20.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","0 - Calm (glassy)",8.00,8.00,,,
42100001776,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-29 11:10:00","2022-05-29 12:15:00",1.08,,,,,,,,,,,,,,,
42100001778,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-05-29 12:15:00","2022-06-01 16:05:00",75.83,,,,,,,,,,,,,,,
42100001780,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-01 16:05:00","2022-06-01 16:20:00",0.25,,,,,,,,,,,,,,,
42100001782,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-01 16:20:00","2022-06-01 17:05:00",0.75,3.50,5.80,4.60,5.20,1.20,8053.94,4,,"4 - Moderate breeze","0 - Calm (glassy)",4.67,4.67,,,
42100001784,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-01 17:05:00","2022-06-01 17:10:00",0.08,,,,,,,,,,,,,,,
42100001787,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-01 17:10:00","2022-06-05 17:10:00",96.00,,,,,,,,,,,,,,,
42100001789,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-05 17:10:00","2022-06-06 21:55:00",28.75,,,,,,,,,,,,,,,
42100001791,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-06 21:55:00","2022-06-06 22:10:00",0.25,,,,,,,,,,,,,,,
42100001794,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-06 22:10:00","2022-06-06 23:30:00",1.33,15.00,5.90,4.70,5.30,1.20,8245.11,3,,"3 - Gentle breeze","3 - Slight",11.25,11.25,,,
42100001798,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-06 23:30:00","2022-06-07 23:30:00",24.00,290.00,5.90,4.70,5.30,1.20,8245.11,5,,"5 - Fresh breeze","4 - Moderate",12.08,12.08,,,
42100001804,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-07 23:30:00","2022-06-08 00:45:00",1.25,15.00,5.90,4.70,5.30,1.20,8245.11,4,,"4 - Moderate breeze","0 - Calm (glassy)",12.00,12.00,,-19.8423333,-40.0605000
42100001806,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-08 00:45:00","2022-06-08 02:00:00",1.25,,,,,,,,,,,,,,,
42100001808,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-08 02:00:00","2022-06-09 06:55:00",28.92,,,,,,,,,,,,,,,
42100001810,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-09 06:55:00","2022-06-09 07:15:00",0.33,,,,,,,,,,,,,,,
42100001812,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-09 07:15:00","2022-06-09 08:00:00",0.75,5.00,6.20,5.20,5.70,1.00,9009.79,3,,"3 - Gentle breeze","2 - Smooth (wavelets)",6.67,6.67,,-14.9000000,-41.0183333
42100001817,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-09 08:00:00","2022-06-10 07:00:00",23.00,283.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","3 - Slight",12.30,12.30,,-23.0773333,-42.8735000
42100001824,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-10 07:00:00","2022-06-10 07:50:00",0.83,7.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","3 - Slight",8.40,8.40,,-23.1305000,-42.8591667
42100001826,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-10 07:50:00","2022-06-10 08:00:00",0.17,,,,,,,,,,,,,,,
42100001828,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-10 08:00:00","2022-06-10 15:30:00",7.50,,,,,,,,,,,,,,,
42100001830,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-10 15:30:00","2022-06-10 15:45:00",0.25,,,,,,,,,,,,,,,
42100001832,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-10 15:45:00","2022-06-10 18:20:00",2.58,25.00,6.20,5.20,5.70,1.00,9009.79,5,,"5 - Fresh breeze","0 - Calm (glassy)",9.68,9.68,,-22.8046667,-43.1248333
42100001834,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-10 18:20:00","2022-06-10 19:20:00",1.00,,,,,,,,,,,,,,,
42100001836,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-10 19:20:00","2022-06-12 11:15:00",39.92,,,,,,,,,,,,,,,
42100001838,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-12 11:15:00","2022-06-12 11:30:00",0.25,,,,,,,,,,,,,,,
42100001840,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-12 11:30:00","2022-06-12 13:00:00",1.50,13.00,5.90,4.50,5.20,1.40,8053.94,4,,"4 - Moderate breeze","4 - Moderate",8.67,8.67,,-23.0033333,-43.1285000
42100001842,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-12 13:00:00","2022-06-13 11:00:00",22.00,286.00,5.90,4.50,5.20,1.40,8053.94,6,,"6 - Strong breeze","4 - Moderate",13.00,13.00,,-20.0041667,-40.0243333
42100001848,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-13 11:00:00","2022-06-13 13:00:00",2.00,18.00,5.90,4.50,5.20,1.40,8053.94,6,,"6 - Strong breeze","3 - Slight",9.00,9.00,,-19.8291667,-39.9975000
42100001850,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-13 13:00:00","2022-06-13 13:05:00",0.08,,,,,,,,,,,,,,,
42100001852,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-13 13:05:00","2022-06-14 08:00:00",18.92,,,,,,,,,,,,,,,
42100001854,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-14 08:00:00","2022-06-14 08:15:00",0.25,,,,,,,,,,,,,,,
42100001856,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-14 08:15:00","2022-06-14 09:20:00",1.08,5.00,5.90,4.50,5.20,1.40,8053.94,6,,"6 - Strong breeze","1 - Calm (rippled)",4.62,4.62,,-19.8423333,-40.0603333
42100001858,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-14 09:20:00","2022-06-14 10:20:00",1.00,,,,,,,,,,,,,,,
42100001861,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-14 10:20:00","2022-06-15 15:10:00",28.83,,,,,,,,,,,,,,,
42100001863,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-15 15:10:00","2022-06-15 15:25:00",0.25,,,,,,,,,,,,,,,
42100001865,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-15 15:25:00","2022-06-15 16:30:00",1.08,6.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","3 - Slight",5.54,5.54,,-19.9146667,-40.0373333
42100001869,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-15 16:30:00","2022-06-16 16:30:00",24.00,320.00,6.20,5.20,5.70,1.00,9009.79,4,,"4 - Moderate breeze","3 - Slight",13.33,13.33,,-23.7596667,-43.5871667
42100001871,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-16 16:30:00","2022-06-17 13:00:00",20.50,262.00,6.20,5.20,5.70,1.00,9009.79,5,,"5 - Fresh breeze","4 - Moderate",12.78,12.78,,-25.5305000,-47.9566667
42100001877,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-17 13:00:00","2022-06-17 14:25:00",1.42,12.00,6.20,5.20,5.70,1.00,9009.79,5,,"5 - Fresh breeze","3 - Slight",8.47,8.47,,-25.5890000,-48.1895000
42100001879,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-17 14:25:00","2022-06-17 14:35:00",0.17,,,,,,,,,,,,,,,
42100001881,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-17 14:35:00","2022-06-17 21:40:00",7.08,,,,,,,,,,,,,,,
42100001883,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-17 21:40:00","2022-06-17 21:55:00",0.25,,,,,,,,,,,,,,,
42100001885,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-17 21:55:00","2022-06-18 01:05:00",3.17,26.00,6.20,5.20,5.70,1.00,9009.79,3,,"3 - Gentle breeze","0 - Calm (glassy)",8.21,8.21,,-25.5011667,-48.5321667
42100001887,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-18 01:05:00","2022-06-18 01:45:00",0.67,,,,,,,,,,,,,,,
42100001889,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-18 01:45:00","2022-06-19 08:20:00",30.58,,,,,,,,,,,,,,,
42100001891,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-19 08:20:00","2022-06-19 08:30:00",0.17,,,,,,,,,,,,,,,
42100001893,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-19 08:30:00","2022-06-19 09:00:00",0.50,1.50,5.90,4.50,5.20,1.40,8053.94,1,,"1 - Light air","0 - Calm (glassy)",3.00,3.00,,-25.4905000,-48.5250000
42100001895,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-19 09:00:00","2022-06-19 09:10:00",0.17,,,,,,,,,,,,,,,
42100001897,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-19 09:10:00","2022-06-19 22:25:00",13.25,,,,,,,,,,,,,,,
42100001899,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-19 22:25:00","2022-06-19 22:40:00",0.25,,,,,,,,,,,,,,,
42100001901,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-19 22:40:00","2022-06-20 01:00:00",2.33,28.00,6.00,4.60,5.30,1.40,8245.11,6,,"6 - Strong breeze","4 - Moderate",12.00,12.00,,-25.5826667,-48.1063333
42100001905,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-20 01:00:00","2022-06-21 01:00:00",24.00,340.00,6.00,4.60,5.30,1.40,8245.11,6,,"6 - Strong breeze","4 - Moderate",14.17,14.17,,-23.4173333,-42.7750000
42100001907,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-21 01:00:00","2022-06-21 22:00:00",21.00,290.00,6.20,5.20,5.70,1.00,9009.79,1,,"1 - Light air","2 - Smooth (wavelets)",13.81,13.81,,-19.8488333,-40.0028333
42100001914,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-21 22:00:00","2022-06-21 23:15:00",1.25,12.00,6.00,4.60,5.30,1.40,8245.11,4,,"4 - Moderate breeze","0 - Calm (glassy)",9.60,9.60,,-19.8423333,-40.0603333
42100001916,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-21 23:15:00","2022-06-22 00:30:00",1.25,,,,,,,,,,,,,,,
42100001918,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-22 00:30:00","2022-06-23 07:35:00",31.08,,,,,,,,,,,,,,,
42100001920,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-23 07:35:00","2022-06-23 07:55:00",0.33,,,,,,,,,,,,,,,
42100001922,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-23 07:55:00","2022-06-23 08:30:00",0.58,5.00,6.10,5.40,5.75,0.70,9105.38,4,,"4 - Moderate breeze","2 - Smooth (wavelets)",8.57,8.57,,-19.9030000,-40.0283333
42100001926,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-23 08:30:00","2022-06-24 08:30:00",24.00,278.00,6.10,5.40,5.75,0.70,9105.38,4,,"4 - Moderate breeze","3 - Slight",11.58,11.58,,-23.0663333,-42.9106667
42100001928,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-24 08:30:00","2022-06-24 09:30:00",1.00,12.00,6.10,5.40,5.75,0.70,9105.38,4,,"4 - Moderate breeze","0 - Calm (glassy)",12.00,12.00,,-23.0175000,-43.1125000
42100001934,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-24 09:30:00","2022-06-24 11:20:00",1.83,8.00,6.10,5.40,5.75,0.70,9105.38,0,,"1 - Light air","0 - Calm (glassy)",4.36,4.36,,-22.8023333,-43.1216667
42100001936,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-24 11:20:00","2022-06-24 12:20:00",1.00,,,,,,,,,,,,,,,
42100001938,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-24 12:20:00","2022-06-25 14:05:00",25.75,,,,,,,,,,,,,,,
42100001940,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-25 14:05:00","2022-06-25 14:15:00",0.17,,,,,,,,,,,,,,,
42100001942,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-25 14:15:00","2022-06-25 16:00:00",1.75,85.00,6.00,4.60,5.30,1.40,8245.11,11,,"5 - Fresh breeze","4 - Moderate",48.57,48.57,,-23.0230000,-43.1050000
42100001946,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-25 16:00:00","2022-06-26 13:00:00",21.00,296.00,6.00,4.60,5.30,1.40,8245.11,4,,"4 - Moderate breeze","4 - Moderate",14.10,14.10,,-19.9205000,-40.0378333
42100001952,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-26 13:00:00","2022-06-26 13:40:00",0.67,3.00,6.00,4.60,5.30,1.40,8245.11,6,,"6 - Strong breeze","4 - Moderate",4.50,4.50,,-19.8270000,-39.9923333
42100001954,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-26 13:40:00","2022-06-26 13:45:00",0.08,,,,,,,,,,,,,,,
42100001956,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-26 13:45:00","2022-06-27 16:30:00",26.75,,,,,,,,,,,,,,,
42100001958,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-27 16:30:00","2022-06-27 16:40:00",0.17,,,,,,,,,,,,,,,
42100001960,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-27 16:40:00","2022-06-27 17:00:00",0.33,3.00,6.00,4.60,5.30,1.40,8245.11,6,,"5 - Fresh breeze","4 - Moderate",9.00,9.00,,-19.8210000,-39.9876667
42100001964,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-27 17:00:00","2022-06-28 17:00:00",24.00,320.00,6.00,4.60,5.30,1.40,8245.11,4,,"4 - Moderate breeze","4 - Moderate",13.33,13.33,,-15.0216667,-38.2776667
42100001966,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-28 17:00:00","2022-06-29 17:00:00",24.00,320.00,6.00,4.60,5.30,1.40,8245.11,2,,"3 - Gentle breeze","4 - Moderate",13.33,13.33,,-10.1055000,-35.8111667
42100001968,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-29 17:00:00","2022-06-30 01:30:00",8.50,110.00,6.00,4.60,5.30,1.40,8245.11,4,,"4 - Moderate breeze","3 - Slight",12.94,12.94,,-8.4750000,-34.9340000
42100001975,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-06-29 19:30:00","2022-06-29 20:13:00",0.72,8.00,6.05,4.60,5.30,1.45,8283.34,4,,"4 - Moderate breeze","4 - Moderate",11.16,11.16,,-8.3983333,-34.9133333
42100001977,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-29 20:13:00","2022-06-29 20:25:00",0.20,,,,,,,,,,,,,,,
42100001979,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-06-29 20:25:00","2022-07-01 02:15:00",29.83,,,,,,,,,,,,,,,
42100001981,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-07-01 02:15:00","2022-07-01 02:25:00",0.17,,,,,,,,,,,,,,,
42100001983,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-07-01 02:25:00","2022-07-01 03:30:00",1.08,3.00,6.00,4.60,5.30,1.40,8245.11,5,,"5 - Fresh breeze","4 - Moderate",2.77,2.77,,-8.3970000,-34.9511667
42100001985,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-07-01 03:30:00","2022-07-01 04:15:00",0.75,,,,,,,,,,,,,,,
42100001987,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-07-01 04:15:00","2022-07-02 09:05:00",28.83,,,,,,,,,,,,,,,
42100001989,MARIA VALENTINA,Gaseiros 7k,EM PORTO,"2022-07-02 09:05:00","2022-07-02 09:15:00",0.17,,,,,,,,,,,,,,,
42100001991,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,"2022-07-02 09:15:00","2022-07-02 10:00:00",0.75,4.00,6.10,5.30,5.70,0.80,9009.79,6,,"6 - Strong breeze","4 - Moderate",5.33,5.33,,-8.4415000,-34.9301667
