sessionId,shipName,class,eventName,startGMTDate,endGMTDate,duration,distance,aftDraft,fwdDraft,midDraft,TRIM,displacement,beaufortScale,seaCondition,beaufortScaleDesc,seaConditionDesc,speed,speedGps,Porto,decLatitude,decLongitude
41200002490,FÁBIO SANTOS,Gaseiros 7k,EM PORTO,2022-07-01 15:15:00,2022-07-01 15:50:00,0.58,,,,,,,,,,,,,,,
45400000024,FELIPE RIBEIRO,Suezmax,EM PORTO,2022-07-01 15:48:00,2022-07-02 23:54:00,32.1,,,,,,,,,,,,,,,
41200002492,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-01 15:50:00,2022-07-01 16:30:00,0.67,7.0,6.4,5.45,5.8,0.95,9449.48,4.0,,4 - Moderate breeze,2 - Smooth (wavelets),10.5,10.5,,-8.3358333,-34.8924
41200002496,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-01 16:30:00,2022-07-02 15:00:00,22.5,290.0,6.5,5.5,5.8,1.0,9583.3,6.0,,6 - Strong breeze,5 - Rough,12.89,12.89,,-4.41,-36.3666667
43700003053,RENATO GOMES,Aframax,NAVEGACAO,2022-07-01 17:00:00,2022-07-02 17:00:00,24.0,281.0,15.0,15.0,15.0,0.0,134126.0,4.0,,4 - Moderate breeze,3 - Slight,11.71,11.71,,26.3466667,-88.405
45200001310,THIAGO FERNANDES,MR2,EM PORTO,2022-07-01 17:20:00,2022-07-01 17:30:00,0.17,,,,,,,,,,,,,,,
45200001312,THIAGO FERNANDES,MR2,EM PORTO,2022-07-01 17:30:00,2022-07-02 15:00:00,21.5,,,,,,,,,,,,,,,
45100001539,LUCAS MENDONÇA,MR2,EM PORTO,2022-07-01 18:12:00,2022-07-01 18:24:00,0.2,,,,,,,,,,,,,,,
45100001541,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-01 18:24:00,2022-07-01 23:00:00,4.6,44.0,11.5,11.5,11.5,0.0,52861.37,4.0,,4 - Moderate breeze,1 - Calm (rippled),9.57,9.57,,-1.9506667,-44.0491667
45100001545,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-01 23:00:00,2022-07-02 15:00:00,16.0,198.0,11.5,11.5,11.5,0.0,52861.37,4.0,,4 - Moderate breeze,1 - Calm (rippled),12.38,12.38,,0.3075,-45.7018333
41800001899,CARLA SILVA,Aframax,EM PORTO,2022-07-02 04:00:00,2022-07-03 04:00:00,24.0,,,,,,,,,,,,,,,
44500002364,RODRIGO PINHEIRO,Aframax,EM PORTO,2022-07-02 05:54:00,2022-07-02 06:18:00,0.4,,,,,,,,,,,,,,,
39800001943,DANIEL PEREIRA,Aframax,NAVEGACAO,2022-07-02 06:00:00,2022-07-03 06:00:00,24.0,261.0,14.8,14.8,14.8,0.0,132154.26,5.0,,5 - Fresh breeze,4 - Moderate,10.88,10.88,,-6.95,78.65
44500002366,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-02 06:18:00,2022-07-02 09:00:00,2.7,20.0,13.5,13.5,13.5,0.0,119337.95,4.0,,4 - Moderate breeze,2 - Smooth (wavelets),7.41,7.41,,24.1766667,52.7116667
44000001521,PAULO MOURA,Suezmax,NAVEGACAO,2022-07-02 06:30:00,2022-07-03 06:30:00,24.0,251.0,10.0,8.0,9.0,2.0,89166.0,8.0,,"8 - Gale, fresh gale",7 - High,10.46,10.46,,14.9915,71.804
40800000347,MARCOS CAVALCANTI,Suezmax,NAVEGACAO,2022-07-02 09:00:00,2022-07-03 09:00:00,24.0,246.0,9.5,6.5,8.0,3.0,78823.0,3.0,,3 - Gentle breeze,1 - Calm (rippled),10.25,10.25,,36.5495,13.6543333
44500002370,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-02 09:00:00,2022-07-03 08:00:00,23.0,270.0,13.5,13.5,13.5,0.0,119337.95,4.0,,4 - Moderate breeze,1 - Calm (rippled),11.74,11.74,,26.5071667,56.2676667
42100001989,MARIA VALENTINA,Gaseiros 7k,EM PORTO,2022-07-02 09:05:00,2022-07-02 09:15:00,0.17,,,,,,,,,,,,,,,
42100001991,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,2022-07-02 09:15:00,2022-07-02 10:00:00,0.75,4.0,6.1,5.3,5.7,0.8,9009.79,6.0,,6 - Strong breeze,4 - Moderate,5.33,5.33,,-8.4415,-34.9301667
42100001995,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,2022-07-02 10:00:00,2022-07-03 10:00:00,24.0,281.0,6.1,5.3,5.7,0.8,9009.79,5.0,,5 - Fresh breeze,4 - Moderate,11.71,11.71,,-12.19,-37.4573333
44400002136,GABRIELA MARTINS,Aframax,NAVEGACAO,2022-07-02 13:00:00,2022-07-03 13:00:00,24.0,357.0,14.0,14.0,14.0,0.0,124267.3,4.0,,4 - Moderate breeze,0 - Calm (glassy),14.88,14.88,,-1.8406667,-42.8258333
41500001302,VICTOR OLIVEIRA,Suezmax,NAVEGACAO,2022-07-02 15:00:00,2022-07-03 02:00:00,11.0,134.0,9.0,7.0,8.0,2.0,78823.0,4.0,,4 - Moderate breeze,1 - Calm (rippled),12.18,12.18,,-23.1043333,-44.422
41200002498,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-02 15:00:00,2022-07-03 15:00:00,24.0,300.0,6.5,5.5,5.8,1.0,9583.3,7.0,,"7 - High wind, moderate gale, near gale",5 - Rough,12.5,12.5,,-2.2866667,-40.9258333
45200001314,THIAGO FERNANDES,MR2,EM PORTO,2022-07-02 15:00:00,2022-07-03 13:50:00,22.83,,,,,,,,,,,,,,,
39900003170,ROMARIO SILVA,MR2,NAVEGACAO,2022-07-02 15:00:00,2022-07-03 15:00:00,24.0,304.0,7.5,6.0,6.75,1.5,29289.7,8.0,,6 - Strong breeze,3 - Slight,12.67,12.67,,0.807,-43.2333333
45100001547,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-02 15:00:00,2022-07-03 15:00:00,24.0,261.0,11.5,11.5,11.5,0.0,52861.37,4.0,,4 - Moderate breeze,1 - Calm (rippled),10.88,10.88,,1.2891667,-49.3838333
41400001704,GISELLE CARVALHO,Suezmax,NAVEGACAO,2022-07-02 15:00:00,2022-07-03 15:00:00,24.0,188.0,16.1,16.1,16.1,0.0,171599.95,5.0,,5 - Fresh breeze,5 - Rough,7.83,7.83,,-48.8016667,-65.3908333
43700003055,RENATO GOMES,Aframax,NAVEGACAO,2022-07-02 17:00:00,2022-07-03 06:30:00,13.5,150.4,15.0,15.0,15.0,0.0,134126.0,4.0,,4 - Moderate breeze,4 - Moderate,11.14,11.14,,28.3458333,-90.1895
45400000026,FELIPE RIBEIRO,Suezmax,EM PORTO,2022-07-02 23:54:00,2022-07-03 00:12:00,0.3,,,,,,,,,,,,,,,
45400000028,FELIPE RIBEIRO,Suezmax,NAVEGACAO,2022-07-03 00:12:00,2022-07-03 01:30:00,1.3,8.0,11.4,10.5,10.95,0.9,111085.95,2.0,,2 - Light breeze,1 - Calm (rippled),6.15,6.15,,-23.9283333,-45.4873333
45400000032,FELIPE RIBEIRO,Suezmax,NAVEGACAO,2022-07-03 01:30:00,2022-07-03 15:00:00,13.5,161.0,11.4,10.5,10.95,0.9,111085.95,8.0,,"8 - Gale, fresh gale",5 - Rough,11.93,11.93,,-23.3711667,-42.8066667
41500001308,VICTOR OLIVEIRA,Suezmax,NAVEGACAO,2022-07-03 02:00:00,2022-07-03 02:06:00,0.1,1.0,9.0,7.0,8.0,2.0,78823.0,,,2 - Light breeze,1 - Calm (rippled),10.0,10.0,,-23.1043333,-44.422
41500001310,VICTOR OLIVEIRA,Suezmax,EM PORTO,2022-07-03 02:06:00,2022-07-03 02:42:00,0.6,,,,,,,,,,,,,,,
41500001312,VICTOR OLIVEIRA,Suezmax,EM PORTO,2022-07-03 02:42:00,2022-07-03 15:00:00,12.3,,,,,,,,,,,,,,,
43100001453,RAUL MARTINS,Suezmax,EM PORTO,2022-07-03 03:00:00,2022-07-03 03:30:00,0.5,,,,,,,,,,,,,,,
43100001457,RAUL MARTINS,Suezmax,NAVEGACAO,2022-07-03 03:30:00,2022-07-03 08:00:00,4.5,60.0,9.4,5.4,7.4,4.0,72617.2,5.0,,5 - Fresh breeze,2 - Smooth (wavelets),13.33,13.33,,26.0123333,56.786
41800001901,CARLA SILVA,Aframax,EM PORTO,2022-07-03 04:00:00,2022-07-03 04:12:00,0.2,,,,,,,,,,,,,,,
41800001905,CARLA SILVA,Aframax,NAVEGACAO,2022-07-03 04:12:00,2022-07-03 07:42:00,3.5,13.8,14.0,14.0,14.0,0.0,124267.3,2.0,,2 - Light breeze,1 - Calm (rippled),3.94,3.94,,1.2065,103.7996667
39800001945,DANIEL PEREIRA,Aframax,NAVEGACAO,2022-07-03 06:00:00,2022-07-04 06:00:00,24.0,293.0,14.8,14.8,14.8,0.0,132154.26,4.0,,4 - Moderate breeze,4 - Moderate,12.21,12.21,,-3.8833333,82.3833333
43700003063,RENATO GOMES,Aframax,NAVEGACAO,2022-07-03 06:30:00,2022-07-03 16:06:00,9.6,65.3,15.0,15.0,15.0,0.0,134126.0,,,4 - Moderate breeze,4 - Moderate,6.8,6.8,,28.2923333,-91.4246667
44000001523,PAULO MOURA,Suezmax,NAVEGACAO,2022-07-03 06:30:00,2022-07-04 06:30:00,24.0,254.0,10.0,8.0,9.0,2.0,89166.0,8.0,,"8 - Gale, fresh gale",7 - High,10.58,10.58,,18.1065,70.3025
41800001907,CARLA SILVA,Aframax,EM PORTO,2022-07-03 07:42:00,2022-07-03 09:48:00,2.1,,,,,,,,,,,,,,,
44500002372,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-03 08:00:00,2022-07-03 15:30:00,7.5,4.0,13.5,13.5,13.5,0.0,119337.95,4.0,,4 - Moderate breeze,2 - Smooth (wavelets),0.53,0.53,,25.4033333,56.6533333
40800000349,MARCOS CAVALCANTI,Suezmax,NAVEGACAO,2022-07-03 09:00:00,2022-07-04 09:00:00,24.0,310.0,9.5,6.5,8.0,3.0,78823.0,3.0,,3 - Gentle breeze,1 - Calm (rippled),12.92,12.92,,35.212,19.5925
43100001459,RAUL MARTINS,Suezmax,NAVEGACAO,2022-07-03 09:00:00,2022-07-04 09:00:00,24.0,350.0,9.4,5.4,7.4,4.0,72617.2,2.0,,2 - Light breeze,1 - Calm (rippled),14.58,14.58,,27.1636667,51.2595
41800001909,CARLA SILVA,Aframax,EM PORTO,2022-07-03 09:48:00,2022-07-05 13:30:00,51.7,,,,,,,,,,,,,,,
42100001997,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,2022-07-03 10:00:00,2022-07-04 10:00:00,24.0,279.0,6.1,5.3,5.7,0.8,9009.79,4.0,,4 - Moderate breeze,4 - Moderate,11.63,11.63,,-16.5528333,-32.4716667
44200002385,RICARDO BARBOSA,Gaseiros 7k,EM PORTO,2022-07-03 12:35:00,2022-07-03 12:45:00,0.17,,,,,,,,,,,,,,,
44200002388,RICARDO BARBOSA,Gaseiros 7k,NAVEGACAO,2022-07-03 12:45:00,2022-07-03 13:20:00,0.58,3.0,6.7,5.3,6.0,1.4,9583.3,4.0,,4 - Moderate breeze,4 - Moderate,5.14,5.14,,-3.7096667,-38.4828333
44200002390,RICARDO BARBOSA,Gaseiros 7k,EM PORTO,2022-07-03 13:20:00,2022-07-03 14:05:00,0.75,,,,,,,,,,,,,,,
45200001316,THIAGO FERNANDES,MR2,EM PORTO,2022-07-03 13:50:00,2022-07-03 13:55:00,0.08,,,,,,,,,,,,,,,
45200001318,THIAGO FERNANDES,MR2,NAVEGACAO,2022-07-03 13:55:00,2022-07-03 18:10:00,4.25,40.0,8.0,6.0,5.5,2.0,30490.7,4.0,,4 - Moderate breeze,1 - Calm (rippled),9.65,9.41,,-30.0085,-50.084
44200002392,RICARDO BARBOSA,Gaseiros 7k,EM PORTO,2022-07-03 14:05:00,2022-07-06 04:40:00,62.58,,,,,,,,,,,,,,,
41200002500,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-03 15:00:00,2022-07-04 15:00:00,24.0,298.0,6.5,5.25,5.5,1.25,9353.9,4.0,,4 - Moderate breeze,3 - Slight,12.42,12.42,,-0.825,-45.6
39900003172,ROMARIO SILVA,MR2,NAVEGACAO,2022-07-03 15:00:00,2022-07-04 15:00:00,24.0,269.0,7.5,6.0,6.75,1.5,29289.7,9.0,,5 - Fresh breeze,3 - Slight,11.21,11.21,,-2.605,-39.1465
45100001549,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-03 15:00:00,2022-07-04 02:00:00,11.0,122.0,11.5,11.5,11.5,0.0,52861.37,3.0,,3 - Gentle breeze,0 - Calm (glassy),11.09,11.09,,0.1516667,-50.9213333
45400000034,FELIPE RIBEIRO,Suezmax,NAVEGACAO,2022-07-03 15:00:00,2022-07-04 15:00:00,24.0,270.0,11.4,10.5,10.95,0.9,111085.95,8.0,,"8 - Gale, fresh gale",4 - Moderate,11.25,11.25,,-20.907,-38.942
44400002138,GABRIELA MARTINS,Aframax,NAVEGACAO,2022-07-03 15:00:00,2022-07-04 00:06:00,9.1,95.0,14.0,14.0,14.0,0.0,124267.3,4.0,,4 - Moderate breeze,0 - Calm (glassy),10.44,10.44,,-2.1903333,-44.1568333
41400001706,GISELLE CARVALHO,Suezmax,NAVEGACAO,2022-07-03 15:00:00,2022-07-04 15:00:00,24.0,224.0,16.1,16.1,16.1,0.0,171599.95,6.0,,6 - Strong breeze,6 - Very rough,9.33,9.33,,-52.3121667,-63.9215
41500001314,VICTOR OLIVEIRA,Suezmax,EM PORTO,2022-07-03 15:00:00,2022-07-04 15:00:00,24.0,,,,,,,,,,,,,,,
44500002378,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-03 15:30:00,2022-07-03 16:18:00,0.8,4.0,13.5,13.5,13.5,0.0,119337.95,4.0,,4 - Moderate breeze,3 - Slight,5.0,5.0,,25.4033333,56.6533333
43700003065,RENATO GOMES,Aframax,EM PORTO,2022-07-03 16:06:00,2022-07-03 17:54:00,1.8,,,,,,,,,,,,,,,
44500002380,RODRIGO PINHEIRO,Aframax,EM PORTO,2022-07-03 16:18:00,2022-07-03 16:48:00,0.5,,,,,,,,,,,,,,,
44500002382,RODRIGO PINHEIRO,Aframax,EM PORTO,2022-07-03 16:48:00,2022-07-04 09:36:00,16.8,,,,,,,,,,,,,,,
43700003067,RENATO GOMES,Aframax,EM PORTO,2022-07-03 17:54:00,2022-07-04 13:12:00,19.3,,,,,,,,,,,,,,,
45200001320,THIAGO FERNANDES,MR2,EM PORTO,2022-07-03 18:10:00,2022-07-03 18:30:00,0.33,,,,,,,,,,,,,,,
45200001322,THIAGO FERNANDES,MR2,EM PORTO,2022-07-03 18:30:00,2022-07-05 13:15:00,42.75,,,,,,,,,,,,,,,
44400002143,GABRIELA MARTINS,Aframax,EM PORTO,2022-07-04 00:06:00,2022-07-04 00:30:00,0.4,,,,,,,,,,,,,,,
44400002145,GABRIELA MARTINS,Aframax,EM PORTO,2022-07-04 00:30:00,2022-07-05 09:30:00,33.0,,,,,,,,,,,,,,,
45300000049,BRUNO LIMA,Gaseiros 7k,EM PORTO,2022-07-04 01:45:00,2022-07-04 02:00:00,0.25,,,,,,,,,,,,,,,
45300000051,BRUNO LIMA,Gaseiros 7k,NAVEGACAO,2022-07-04 02:00:00,2022-07-04 12:00:00,10.0,80.0,6.1,4.6,5.35,1.5,8340.69,4.0,,4 - Moderate breeze,5 - Rough,8.0,8.0,,-8.3758333,-34.9518333
45100001555,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-04 02:00:00,2022-07-04 05:00:00,3.0,21.0,11.5,11.5,11.5,0.0,52861.37,2.0,,2 - Light breeze,0 - Calm (glassy),7.0,7.0,,-0.1391667,-51.028
45100001559,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-04 05:00:00,2022-07-04 15:00:00,10.0,95.0,11.5,11.5,11.5,0.0,52861.37,4.0,,4 - Moderate breeze,0 - Calm (glassy),9.5,9.5,,-1.2088333,-51.8936667
39800001947,DANIEL PEREIRA,Aframax,NAVEGACAO,2022-07-04 06:00:00,2022-07-05 06:00:00,24.0,293.0,14.8,14.8,14.8,0.0,132154.26,3.0,,3 - Gentle breeze,3 - Slight,12.21,12.21,,-0.7166667,86.1833333
44000001526,PAULO MOURA,Suezmax,NAVEGACAO,2022-07-04 06:30:00,2022-07-05 06:30:00,24.0,263.0,10.0,8.0,9.0,2.0,89166.0,8.0,,"8 - Gale, fresh gale",7 - High,10.96,10.96,,22.3728333,68.8365
43100001461,RAUL MARTINS,Suezmax,NAVEGACAO,2022-07-04 09:00:00,2022-07-04 19:00:00,10.0,24.0,9.4,5.4,7.4,4.0,72617.2,1.0,,1 - Light air,0 - Calm (glassy),2.4,2.4,,27.0055,50.6863333
40800000351,MARCOS CAVALCANTI,Suezmax,NAVEGACAO,2022-07-04 09:00:00,2022-07-05 09:00:00,24.0,337.0,9.5,6.5,8.0,3.0,78823.0,4.0,,4 - Moderate breeze,1 - Calm (rippled),14.04,14.04,,33.9691667,26.1841667
44500002384,RODRIGO PINHEIRO,Aframax,EM PORTO,2022-07-04 09:36:00,2022-07-04 09:54:00,0.3,,,,,,,,,,,,,,,
44500002386,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-04 09:54:00,2022-07-04 10:30:00,0.6,2.5,13.5,13.5,13.5,0.0,119337.95,,,4 - Moderate breeze,3 - Slight,4.17,4.17,,25.39,56.575
42100001999,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,2022-07-04 10:00:00,2022-07-05 10:00:00,24.0,302.0,6.1,5.3,5.7,0.8,9009.79,4.0,,4 - Moderate breeze,5 - Rough,12.58,12.58,,-11.8161667,-37.1681667
44500002391,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-04 10:30:00,2022-07-05 08:00:00,21.5,261.0,13.9,13.4,13.65,0.5,120816.76,4.0,,4 - Moderate breeze,4 - Moderate,12.14,12.14,,22.7545,60.3531667
45300000053,BRUNO LIMA,Gaseiros 7k,EM PORTO,2022-07-04 12:00:00,2022-07-04 12:35:00,0.58,,,,,,,,,,,,,,,
45300000055,BRUNO LIMA,Gaseiros 7k,EM PORTO,2022-07-04 12:35:00,2022-07-05 16:50:00,28.25,,,,,,,,,,,,,,,
43700003069,RENATO GOMES,Aframax,EM PORTO,2022-07-04 13:12:00,2022-07-04 13:54:00,0.7,,,,,,,,,,,,,,,
43700003071,RENATO GOMES,Aframax,NAVEGACAO,2022-07-04 13:54:00,2022-07-04 16:00:00,2.1,7.9,9.5,9.5,9.5,0.0,81032.6,3.0,,3 - Gentle breeze,3 - Slight,3.76,3.76,,28.2736667,-91.5735
42800002708,HENRIQUE ALVES,Suezmax,EM PORTO,2022-07-04 15:00:00,2022-07-06 18:30:00,51.5,,,,,,,,,,,,,,,
45400000037,FELIPE RIBEIRO,Suezmax,NAVEGACAO,2022-07-04 15:00:00,2022-07-05 15:00:00,24.0,247.0,11.4,10.5,10.95,0.9,111085.95,9.0,,9 - Strong/severe gale,4 - Moderate,10.29,10.29,,-16.8933333,-38.0948333
41200002502,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-04 15:00:00,2022-07-05 07:00:00,16.0,175.0,6.4,5.0,5.8,1.4,9009.79,4.0,,4 - Moderate breeze,3 - Slight,10.94,10.94,,-4.8333333,-48.5
45100001561,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-04 15:00:00,2022-07-05 15:00:00,24.0,201.0,11.5,11.5,11.5,0.0,52861.37,5.0,,5 - Fresh breeze,0 - Calm (glassy),8.38,8.38,,-2.4431667,-54.481
39900003175,ROMARIO SILVA,MR2,NAVEGACAO,2022-07-04 15:00:00,2022-07-05 15:00:00,24.0,272.0,7.5,6.0,6.75,1.5,29289.7,6.0,,6 - Strong breeze,6 - Very rough,11.33,11.33,,-4.6003333,-35.1881667
41500001316,VICTOR OLIVEIRA,Suezmax,EM PORTO,2022-07-04 15:00:00,2022-07-05 15:00:00,24.0,,,,,,,,,,,,,,,
43700003075,RENATO GOMES,Aframax,NAVEGACAO,2022-07-04 16:00:00,2022-07-04 17:00:00,1.0,13.0,9.5,9.5,9.5,0.0,81032.6,4.0,,4 - Moderate breeze,3 - Slight,13.0,13.0,,28.07,-91.5766667
41400001708,GISELLE CARVALHO,Suezmax,NAVEGACAO,2022-07-04 16:00:00,2022-07-05 16:00:00,24.0,328.0,16.1,16.1,16.1,0.0,171599.95,4.0,,4 - Moderate breeze,5 - Rough,13.67,13.67,,-56.2843333,-66.855
43700003077,RENATO GOMES,Aframax,NAVEGACAO,2022-07-04 17:00:00,2022-07-05 17:00:00,24.0,317.0,9.5,9.5,9.5,0.0,81032.6,4.0,,4 - Moderate breeze,3 - Slight,13.21,13.21,,25.7783333,-88.9866667
43100001468,RAUL MARTINS,Suezmax,NAVEGACAO,2022-07-04 19:00:00,2022-07-05 01:10:00,6.17,54.0,9.4,5.4,7.4,4.0,72617.2,2.0,,2 - Light breeze,1 - Calm (rippled),8.76,8.76,,26.6676667,50.1843333
45000001796,EDUARDO COSTA,MR2,EM PORTO,2022-07-05 00:15:00,2022-07-08 17:55:00,89.67,,,,,,,,,,,,,,,
43100001470,RAUL MARTINS,Suezmax,EM PORTO,2022-07-05 01:10:00,2022-07-05 03:15:00,2.08,,,,,,,,,,,,,,,
43100001473,RAUL MARTINS,Suezmax,EM PORTO,2022-07-05 03:15:00,2022-07-05 22:35:00,19.33,,,,,,,,,,,,,,,
39800001949,DANIEL PEREIRA,Aframax,NAVEGACAO,2022-07-05 06:00:00,2022-07-06 06:00:00,24.0,296.0,14.8,14.8,14.8,0.0,132154.26,1.0,,2 - Light breeze,2 - Smooth (wavelets),12.33,12.33,,2.5166667,90.1333333
44000001528,PAULO MOURA,Suezmax,NAVEGACAO,2022-07-05 06:30:00,2022-07-05 11:00:00,4.5,50.0,10.0,8.0,9.0,2.0,89166.0,4.0,,4 - Moderate breeze,4 - Moderate,11.11,11.11,,22.6581667,69.9295
41200002509,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-05 07:00:00,2022-07-05 07:45:00,0.75,9.0,6.4,5.0,5.8,1.4,9009.79,3.0,,3 - Gentle breeze,2 - Smooth (wavelets),12.0,12.0,,-1.4008333,-48.521
41200002511,FÁBIO SANTOS,Gaseiros 7k,EM PORTO,2022-07-05 07:45:00,2022-07-05 08:20:00,0.58,,,,,,,,,,,,,,,
44500002393,RODRIGO PINHEIRO,Aframax,NAVEGACAO,2022-07-05 08:00:00,2022-07-06 08:00:00,24.0,229.0,13.9,13.4,13.65,0.5,120816.76,8.0,,"8 - Gale, fresh gale",8 - Very high,9.54,9.54,,19.4165,61.7195
41200002513,FÁBIO SANTOS,Gaseiros 7k,EM PORTO,2022-07-05 08:20:00,2022-07-05 15:15:00,6.92,,,,,,,,,,,,,,,
40800000353,MARCOS CAVALCANTI,Suezmax,NAVEGACAO,2022-07-05 09:00:00,2022-07-06 09:00:00,24.0,321.0,9.5,6.5,8.0,3.0,78823.0,4.0,,4 - Moderate breeze,1 - Calm (rippled),13.38,13.38,,32.5233333,32.646
44400002147,GABRIELA MARTINS,Aframax,EM PORTO,2022-07-05 09:30:00,2022-07-05 10:00:00,0.5,,,,,,,,,,,,,,,
44400002149,GABRIELA MARTINS,Aframax,NAVEGACAO,2022-07-05 10:00:00,2022-07-05 14:42:00,4.7,20.0,14.0,14.0,14.0,0.0,124267.3,,,3 - Gentle breeze,1 - Calm (rippled),4.26,4.26,,,
42100002002,MARIA VALENTINA,Gaseiros 7k,NAVEGACAO,2022-07-05 10:00:00,2022-07-06 10:00:00,24.0,308.0,6.1,5.3,5.7,0.8,9009.79,,,4 - Moderate breeze,5 - Rough,12.83,12.83,,-7.4666667,-34.6758333
44000001534,PAULO MOURA,Suezmax,EM PORTO,2022-07-05 11:00:00,2022-07-05 14:24:00,3.4,,,,,,,,,,,,,,,
45200001324,THIAGO FERNANDES,MR2,EM PORTO,2022-07-05 13:15:00,2022-07-05 14:25:00,1.17,,,,,,,,,,,,,,,
41800001911,CARLA SILVA,Aframax,EM PORTO,2022-07-05 13:30:00,2022-07-05 14:06:00,0.6,,,,,,,,,,,,,,,
41800001913,CARLA SILVA,Aframax,NAVEGACAO,2022-07-05 14:06:00,2022-07-05 15:48:00,1.7,8.5,11.8,11.8,11.8,0.0,102812.1,2.0,,2 - Light breeze,2 - Smooth (wavelets),5.0,5.0,,1.1725,103.705
44000001536,PAULO MOURA,Suezmax,EM PORTO,2022-07-05 14:24:00,2022-07-09 06:30:00,88.1,,,,,,,,,,,,,,,
45200001326,THIAGO FERNANDES,MR2,NAVEGACAO,2022-07-05 14:25:00,2022-07-05 16:30:00,2.08,20.0,11.5,10.5,11.0,1.0,50308.83,4.0,,4 - Moderate breeze,1 - Calm (rippled),9.12,9.6,,-29.9911667,-50.0835
44400002151,GABRIELA MARTINS,Aframax,EM PORTO,2022-07-05 14:42:00,2022-07-05 15:54:00,1.2,,,,,,,,,,,,,,,
45400000039,FELIPE RIBEIRO,Suezmax,NAVEGACAO,2022-07-05 15:00:00,2022-07-06 11:00:00,20.0,232.0,11.4,10.5,10.95,0.9,111085.95,5.0,,5 - Fresh breeze,4 - Moderate,11.6,11.6,,-13.0606667,-38.6191667
39900003177,ROMARIO SILVA,MR2,NAVEGACAO,2022-07-05 15:00:00,2022-07-06 15:00:00,24.0,264.0,7.5,6.0,6.75,1.5,29289.7,4.0,,4 - Moderate breeze,5 - Rough,11.0,11.0,,-8.9023333,-34.584
45100001563,LUCAS MENDONÇA,MR2,NAVEGACAO,2022-07-05 15:00:00,2022-07-06 16:00:00,25.0,202.0,11.5,11.5,11.5,0.0,52861.37,4.0,,4 - Moderate breeze,0 - Calm (glassy),8.08,8.08,,-2.6345,-57.1913333
41500001318,VICTOR OLIVEIRA,Suezmax,EM PORTO,2022-07-05 15:00:00,2022-07-06 15:00:00,24.0,,,,,,,,,,,,,,,
41200002515,FÁBIO SANTOS,Gaseiros 7k,EM PORTO,2022-07-05 15:15:00,2022-07-05 15:32:00,0.28,,,,,,,,,,,,,,,
41200002517,FÁBIO SANTOS,Gaseiros 7k,NAVEGACAO,2022-07-05 15:32:00,2022-07-05 16:30:00,0.97,6.0,6.4,5.0,5.8,1.4,9009.79,5.0,,5 - Fresh breeze,2 - Smooth (wavelets),6.21,6.21,,-1.4186667,-48.5216667
41800001915,CARLA SILVA,Aframax,EM PORTO,2022-07-05 15:48:00,2022-07-05 16:00:00,0.2,,,,,,,,,,,,,,,
44400002154,GABRIELA MARTINS,Aframax,EM PORTO,2022-07-05 15:54:00,2022-07-10 21:54:00,126.0,,,,,,,,,,,,,,,
41800001917,CARLA SILVA,Aframax,EM PORTO,2022-07-05 16:00:00,2022-07-07 06:24:00,38.4,,,,,,,,,,,,,,,
41400001710,GISELLE CARVALHO,Suezmax,NAVEGACAO,2022-07-05 16:00:00,2022-07-06 16:00:00,24.0,316.0,16.1,16.1,16.1,0.0,171599.95,4.0,,4 - Moderate breeze,4 - Moderate,13.17,13.17,,-54.2021667,-74.943
41200002519,FÁBIO SANTOS,Gaseiros 7k,EM PORTO,2022-07-05 16:30:00,2022-07-05 17:36:00,1.1,,,,,,,,,,,,,,,
45200001330,THIAGO FERNANDES,MR2,NAVEGACAO,2022-07-05 16:30:00,2022-07-06 15:00:00,22.5,292.0,11.5,10.5,11.0,1.0,50308.83,3.0,,3 - Gentle breeze,3 - Slight,13.02,12.98,,-26.015,-46.744
45300000057,BRUNO LIMA,Gaseiros 7k,EM PORTO,2022-07-05 16:50:00,2022-07-05 17:05:00,0.25,,,,,,,,,,,,,,,
